probe_id,GI-78,GI-91,GI-94,GI-95,GI-100,GI-103,GI-113,GI-121,GI-135,GI-142,GC-92,GC-94,GC-95,GC-109,GC-117,GC-121,GC-131,GC-133,GC-136,GC-138
ASHGA5P027323,7.85714,7.1689487,8.648254,7.4549904,6.917926,7.397012,7.0263205,8.585278,8.465765,7.7883983,7.1027923,6.4799294,7.8426766,7.350359,6.7068005,7.3140316,7.178186,7.532881,6.7959566,7.549123
ASHGA5P027331,6.0379844,4.9449825,5.2016234,4.0978446,3.660547,3.744281,4.45959,5.7279534,6.001492,5.8830757,3.584401,4.127688,5.2134266,3.5961556,4.0653024,4.1623516,3.5305743,4.282744,4.2796583,4.350865
ASHGA5P027336,5.719063,4.2768874,5.4135303,2.351196,4.881276,2.694762,4.6039963,3.9813437,3.8157861,5.942548,4.485303,3.5785604,5.805964,4.792852,2.4161916,4.2646303,3.4609685,3.0383837,2.4416478,4.600657
ASHGA5P027339,5.768595,5.435098,7.2720485,5.7291694,5.745816,5.658761,5.3120527,7.758256,7.786643,5.5728955,4.7191353,4.8865213,5.499134,4.542642,4.825215,4.66802,4.865579,4.8269076,4.8225017,4.46468
ASHGA5P027341,6.0228553,5.539071,6.4682617,5.223471,4.643443,5.2765074,4.730204,5.3909535,5.0146,5.963817,4.28386,4.5815396,6.4399323,4.628624,4.465659,5.2676654,4.0407004,5.7698245,4.230879,5.0272784
ASHGA5P027346,4.731002,4.987319,5.688487,5.1551256,4.524024,5.158383,4.159667,6.707374,6.4820995,4.9874396,3.9549863,3.50566,5.4725733,5.3454022,4.2092743,4.987319,4.707377,5.046253,3.7530215,5.417127
ASHGA5P027349,6.8506536,5.443957,6.7747455,4.897582,5.915611,5.1354213,6.2761636,5.763001,5.8078966,6.6904297,3.841672,4.9507008,6.794356,4.6506033,4.583179,5.5636744,5.3469872,5.647975,4.57093,5.750074
ASHGA5P027351,9.229909,8.10825,9.1426735,8.06869,9.179464,8.019572,9.200892,8.92114,8.938782,9.229292,8.064763,7.3979015,9.9772005,8.08676,7.393142,9.859207,7.493307,7.8100495,7.3686476,9.631552
ASHGA5P027353,5.5554743,4.5587606,5.9444036,2.903387,3.915397,2.9434855,3.4058552,4.488185,4.0052133,4.8485613,5.036763,3.6968768,5.855291,4.388395,3.5425568,4.2194853,3.2967408,3.5842667,3.6515746,4.765724
ASHGA5P027363,2.643763,4.255846,2.4806867,5.244392,4.922155,4.83131,5.36199,5.6576633,5.9212418,4.709768,4.2225466,4.8380966,2.8428762,4.688011,4.310173,6.1914725,4.66294,4.864798,4.560045,6.1431065
ASHGA5P027369,6.378384,5.502246,7.5054183,5.6118655,6.3348417,5.8378925,6.707374,7.998526,7.8854675,6.32707,6.024573,5.2038155,6.872378,6.27356,5.07819,6.3324647,4.953438,5.4706755,4.840966,6.034032
ASHGA5P027378,6.649885,5.7862363,6.366457,5.461362,5.7885356,5.466109,5.845422,4.4653163,4.3076234,6.8856263,5.0078254,3.744281,5.1639743,4.8001595,3.044259,3.9603963,3.1334662,3.903173,3.062518,4.08768
ASHGA5P027380,5.6037683,4.839551,6.4474688,4.697295,5.5994625,4.360427,5.226242,7.429516,7.268952,5.2074795,4.5629883,3.9916215,5.2268806,5.2374783,3.5329206,5.4521422,4.015841,3.360084,3.2850919,5.439635
ASHGA5P027386,2.643763,5.5138974,3.3501382,5.2177267,3.8434327,5.3596644,3.7607152,3.171078,2.4381154,3.7886362,6.8106537,5.938579,4.805492,6.2336097,5.8656344,3.6789815,4.9026213,5.0151224,5.8020005,4.3744893
ASHGA5P027402,10.150132,7.6508856,10.592285,7.7134748,10.122017,7.5955296,10.236634,10.128302,10.164685,10.150132,8.636423,7.798826,11.09156,8.718117,7.6975994,11.096048,9.479436,7.232235,7.753421,11.018461
ASHGA5P027416,6.9273505,6.41118,7.281821,6.300229,6.474306,6.3232255,6.6650176,7.4790325,7.384334,6.9213696,7.256965,7.539398,6.7300806,7.4591036,7.4248776,5.7511144,8.372593,7.641193,7.492223,6.0488873
ASHGA5P027418,7.0737443,7.3177805,6.607066,7.3803306,6.634461,7.3865952,6.8598847,6.283925,6.1347737,7.0471168,7.2626667,6.722163,5.6962676,7.3768167,6.2472515,4.4983206,7.7887545,7.466056,6.4090686,4.3280416
ASHGA5P027421,6.2422304,5.916596,6.69998,5.8659053,6.1978116,5.7208695,6.0995464,5.8338065,5.950287,6.284237,4.305374,4.3911037,6.498613,4.2228236,4.800808,5.705713,4.3500752,4.786726,4.5479674,5.615538
ASHGA5P027427,10.417774,9.307858,10.781036,9.656923,10.335402,9.610901,10.3052635,10.676204,10.463049,10.375837,9.459612,9.571616,11.12343,9.51661,9.627164,11.064688,9.533228,10.1624565,9.671074,10.940794
ASHGA5P027430,12.0522,13.232535,12.403883,11.8644285,11.654197,11.839971,11.763303,12.275706,12.232389,12.098162,11.803393,11.6482115,12.3488245,11.676567,11.578309,12.300504,12.399546,12.315155,11.676567,12.264723
ASHGA5P027433,5.875545,5.8015194,6.236129,4.567669,5.7314377,4.90517,5.6415377,5.950287,5.7846355,6.118456,4.611375,4.728945,6.2721004,4.9640813,4.275883,4.491393,4.1612563,4.9761114,3.9485288,4.750409
ASHGA5P027442,4.976596,4.919948,5.1804667,3.7195852,5.1147323,4.357809,5.3137174,5.9849844,7.2668066,4.875911,4.4285655,3.4672246,9.085953,4.2710137,3.6324682,4.450133,3.4853244,2.438255,3.48135,4.773206
ASHGA5P027443,2.643763,5.972294,2.4806867,6.035973,2.435905,5.882346,2.4580214,2.3639536,2.3633895,2.6382046,4.6023097,5.1108317,2.4748526,4.177183,5.011637,2.5944865,4.8777657,5.4231863,5.1091437,2.855999
ASHGA5P027445,6.635872,6.425773,6.408367,6.5213823,5.6877947,6.381971,6.2258024,5.8772483,5.7301555,6.6527987,5.9320045,5.9338,7.164612,5.5040784,5.8005724,5.9790964,5.5498414,6.6716104,5.896514,6.25108
ASHGA5P027456,3.8371446,3.0467625,5.172678,2.6155765,5.985823,2.4868345,5.4027305,5.496483,5.663087,3.7032244,5.14468,3.4105363,3.7100685,5.7818446,4.048334,5.9999714,4.930423,5.4019494,4.042466,6.408595
ASHGA5P027469,11.355683,10.0164,10.996239,10.199213,11.515212,10.194883,11.48139,10.915955,10.866349,11.321502,10.333196,10.023777,11.697828,10.166535,10.200612,11.678676,10.716332,10.563254,10.176729,11.62906
ASHGA5P027473,9.397617,8.405979,8.853558,8.356097,9.458487,8.420477,9.508001,8.757172,8.717202,9.379102,8.448911,8.226554,9.529338,8.235752,8.419312,9.355719,8.678734,8.660067,8.363318,9.37841
ASHGA5P027485,8.039373,7.2089086,7.890959,7.3397555,8.187936,7.302657,7.8487263,7.687265,7.493073,8.045522,6.183255,6.0270743,7.9113984,6.2417464,5.6637034,7.711072,5.056226,5.9677644,5.4452124,7.5652523
ASHGA5P027486,5.766718,4.424178,5.062824,4.735169,5.6405134,4.4438896,5.3951488,4.787641,4.958924,5.6553426,3.4550266,2.3652925,5.8005724,3.6631927,2.4161916,4.6784377,3.1093192,4.0505095,2.4416478,4.878096
ASHGA5P027490,7.395581,7.43967,7.953134,7.147267,7.1851544,7.1776237,7.1288276,8.445594,8.516426,7.3817973,6.8228183,6.407279,7.449512,6.8769464,6.1548405,6.5552793,6.095274,6.2643685,6.076321,6.477911
ASHGA5P027491,7.2936125,6.814566,7.285728,6.9044175,7.4549904,7.021316,7.260122,8.474354,8.323447,7.0452647,6.2866273,6.238787,8.187072,6.319937,6.473381,7.9282,6.5756445,6.680822,6.5185175,7.7917438
ASHGA5P027494,7.894528,7.1371307,8.268706,7.2389436,7.3097515,7.2406893,7.49722,8.42333,8.381709,7.742532,6.83027,6.5997705,7.9269533,7.1318455,6.981687,6.937518,7.2905464,7.1123776,6.963496,7.167358
ASHGA5P027519,6.1465254,5.9287543,6.4094124,5.8830757,5.9578514,5.9944324,5.8575754,4.8913093,4.928657,5.7321286,5.5581455,5.4605613,5.993501,5.868231,5.6347513,5.533048,5.712126,4.640962,5.4945054,5.5056233
ASHGA5P027521,7.4484224,6.868685,6.697897,6.9114146,7.3001976,6.8172994,7.3619585,7.2284865,7.211502,7.4046154,6.397086,6.2091722,7.993666,6.3134713,6.342036,7.073389,6.561226,6.0242715,6.3207583,7.0185003
ASHGA5P027522,4.3823657,5.924313,3.1764631,5.736188,4.5954185,5.848752,4.4904175,2.3639536,2.3633895,4.795554,4.785248,5.370764,3.8785677,4.7320213,5.095209,3.5773888,5.7995815,5.400502,5.224766,2.9672585
ASHGA5P027535,6.909742,5.2321615,5.920863,4.0025287,6.838439,4.201227,6.8977776,4.848431,5.089154,6.7340317,5.2622356,4.6853714,5.533048,5.2943587,3.7208352,4.398781,5.404608,3.7686777,4.1239386,4.38741
ASHGA5P027536,7.4203086,5.3416677,6.456248,5.145135,6.920862,5.0449533,6.9196014,5.111657,5.3861427,7.3722982,6.474306,4.72662,6.9945455,6.5256214,4.5301504,6.5405216,5.882346,5.288194,4.12144,6.4207845
ASHGA5P027541,11.637259,10.411736,13.523309,10.622484,11.770023,10.564476,11.786736,13.358394,13.4515085,11.730296,10.061636,10.644883,12.22027,10.043737,10.677723,12.217837,11.057641,10.662091,10.712703,12.258087
ASHGA5P027553,8.171217,8.0239,8.471424,8.079146,8.171217,8.034347,8.187072,8.0518875,8.128234,8.159887,7.75111,6.7879167,7.757928,7.8673635,6.8866477,7.3474736,5.7616086,6.368935,6.9900455,7.4873524
ASHGA5P027563,7.3803306,7.0533195,6.8897038,6.8648906,7.4756174,7.0659475,7.389122,5.4737535,5.412517,7.337059,6.288763,5.9035683,6.760446,6.380792,5.787857,6.123049,5.6571903,5.146862,5.7405686,6.0579467
ASHGA5P027569,7.529292,7.1980424,7.9910607,7.124767,7.4906497,7.1123776,7.4350286,7.73775,7.680862,7.5166707,6.6863422,6.145382,7.536293,6.854133,6.0348244,6.771346,7.22368,6.2837105,6.1020494,6.9249473
ASHGA5P027588,9.055936,8.516426,9.152503,8.528292,9.185083,8.542763,9.334072,9.124296,9.286718,9.034179,7.836417,7.9314876,9.359116,7.867734,7.9669356,9.12556,7.758256,7.581564,7.948835,9.155555
ASHGA5P027589,9.047672,8.280779,9.009139,8.547054,8.995541,8.5754,9.0582075,8.635788,8.769398,8.974741,7.9560423,8.243215,8.8274555,7.9063025,8.135954,8.383392,7.975966,8.031285,8.156218,8.336161
ASHGA5P027591,4.589725,3.8382905,5.9875517,3.0399864,5.0277724,3.3632603,5.077593,4.853187,4.4240727,5.046253,4.9606233,4.3480883,2.6803024,5.3288426,4.10347,4.2739034,4.2764153,4.3448515,4.424306,4.308863
ASHGA5P027594,5.0875964,4.0589914,8.017738,3.203584,5.573963,3.7363026,5.758627,7.527644,7.446006,5.0671916,6.0941586,4.795993,6.0932336,5.795833,4.157644,5.770091,4.627172,4.073568,4.713567,5.3400574
ASHGA5P027599,10.476349,9.608089,10.537705,9.541745,10.338696,9.455994,10.421928,10.672737,10.727765,10.539732,8.326798,8.715917,9.498523,8.412165,8.412165,9.195487,7.768862,8.837038,8.408937,9.340913
ASHGA5P027608,8.385466,7.942892,8.024714,8.090586,8.469679,8.032545,8.430221,7.683525,7.6062436,8.254562,8.095535,8.059449,7.409912,8.148044,7.9223123,6.904973,9.656399,7.8188167,7.9067583,7.012383
ASHGA5P027621,5.901265,5.6145444,5.926962,5.7105665,4.549691,5.180948,4.66485,4.440254,4.493632,5.9164686,4.7374954,5.1270537,6.4617405,4.319496,4.8298182,4.788422,4.458861,5.220655,4.8047266,4.8733516
ASHGA5P027628,7.858117,7.3037734,8.55587,7.3700275,7.8356547,7.4350286,7.780566,7.825461,7.917495,8.032545,6.976156,6.5953403,8.734822,7.1016498,6.713354,8.125453,7.0318356,6.735464,6.7720556,8.244792
ASHGA5P027629,6.5463963,6.2078304,6.614646,6.172074,5.9607873,6.090421,6.235657,6.001711,5.8997703,6.7082014,5.228211,6.152089,6.034297,5.055951,6.00546,4.990574,5.710226,5.0918593,6.1188645,4.701464
ASHGA5P027637,8.578855,7.7201557,8.538637,7.7220573,8.420477,7.674722,8.485713,8.082394,8.127579,8.687056,7.1501713,6.881283,8.670413,7.2377696,6.6716104,8.1917305,6.6756363,7.186215,6.856166,8.377774
ASHGA5P027638,7.5856233,6.8521233,7.848314,6.4349704,6.9155793,6.4184446,6.74434,7.211502,6.939397,7.447434,5.2992744,5.6489663,7.061265,5.64256,4.9842544,5.730555,4.568342,5.8597307,5.1551256,5.416113
ASHGA5P027639,6.4225564,5.4517345,6.13246,5.384525,5.91339,5.5514555,5.8812933,2.938253,2.7140434,6.5263667,5.926581,5.176842,5.9255815,4.4996476,4.4859033,4.347477,4.7431593,4.9387164,4.1918807,4.346296
ASHGA5P027640,7.1987915,7.9074836,10.034001,7.3055525,6.8149085,7.1152377,7.013887,9.721506,9.821271,7.227916,5.911363,6.8977776,5.312321,6.419567,6.5331736,4.536412,4.881774,7.20805,6.53265,4.930304
ASHGA5P027646,6.5213823,6.7373233,7.0185003,6.868054,6.232776,6.806416,6.088813,6.0443625,5.777457,6.2487764,4.440067,5.3107634,5.8817525,3.6155088,5.0583553,4.8243556,5.283731,4.4276543,5.003961,5.084455
ASHGA5P027647,7.2242384,6.6761184,7.863664,6.524633,6.546123,6.4724526,6.6259937,7.651574,7.529527,7.2773542,6.1965647,6.117238,7.6160135,6.2145762,5.7029676,6.5808263,5.8810573,5.916287,5.9332843,6.7536864
ASHGA5P027650,5.395341,5.180948,5.472183,5.229897,4.833955,5.2021523,4.8692675,4.4127407,4.671239,5.245366,5.0360036,4.695623,5.336223,4.7922735,4.7700977,4.4294834,3.6884766,4.6027274,4.4862933,4.2200103
ASHGA5P027659,5.741742,4.087445,5.4939656,3.6014733,5.712931,3.5305743,5.6712008,2.6360939,2.3633895,5.879295,4.99833,4.5714087,6.306922,5.223321,4.1218185,5.9118185,3.627596,4.1904063,3.618547,5.8381944
ASHGA5P027664,7.3132696,7.2554812,5.9509125,7.629982,6.660061,7.6546926,6.54783,4.298156,4.362783,7.170267,7.136028,6.4426794,6.3285694,6.9519644,6.404307,5.8935804,6.1066847,6.033837,6.3072023,5.891417
ASHGA5P027668,8.540806,8.06309,9.037323,8.27098,8.722381,8.21275,8.714143,8.753378,8.8596945,8.624125,7.948835,7.0155916,9.155555,7.6788383,7.0717897,8.818388,7.3104873,6.808002,6.995503,8.929547
ASHGA5P027670,6.0443625,5.165822,6.0825787,5.170416,5.3118243,4.8010907,5.2410574,5.873411,6.0499578,6.2166767,3.9952664,4.1868873,6.0218363,4.2688503,2.4161916,4.50808,3.48817,2.438255,3.8448603,4.63542
ASHGA5P027672,5.617682,4.7658105,6.7788806,5.016246,4.465115,5.134977,4.1383867,6.8276577,6.4499173,5.6415377,5.2358937,4.391673,5.350557,5.5423164,4.255912,4.5186577,4.1981883,4.6255527,4.2373834,5.0105543
ASHGA5P027676,7.8882933,7.6914372,8.040378,7.490245,7.8390718,7.503121,7.747635,7.6382856,7.378622,7.881473,6.492703,6.4761806,7.629982,6.2084236,6.4582033,6.647479,6.0965085,6.3441315,6.32252,6.732017
ASHGA5P027686,5.4796276,5.4214735,5.875545,4.8065424,3.4910893,4.661088,4.546257,4.6763372,4.8200507,5.1622,3.019729,3.2047992,5.6737175,2.9176505,2.4161916,4.434643,3.5947351,4.0457926,2.4416478,4.540096
ASHGA5P027687,6.7890882,6.3434534,8.475529,5.8564706,6.46644,5.977641,6.585258,6.4943814,6.464861,6.879192,4.8065424,5.092738,7.2150145,4.8695254,4.9413586,5.589313,4.17403,5.73745,7.0400944,5.8778715
ASHGA5P027689,6.483293,5.4376655,6.480668,4.8644714,6.542562,5.1495967,6.511958,6.1314363,6.068971,6.570286,4.85005,5.0407124,8.9162855,4.8298182,4.665201,8.961334,5.2627125,5.417127,5.0240564,8.804491
ASHGA5P027692,9.466201,8.154699,8.295847,8.590455,9.367477,8.495718,9.468625,7.991976,8.259461,9.491263,7.655369,7.985948,8.753793,7.7490234,7.8333015,8.087182,8.133236,7.5782647,7.9113984,8.003757
ASHGA5P027699,6.3573604,6.0585613,7.9694066,5.724839,6.0725737,5.7959995,6.092093,6.8710704,7.1469913,6.417443,5.5522475,5.201965,6.964216,6.031768,5.3303103,5.8438835,5.625867,5.226108,5.463958,6.0977497
ASHGA5P027707,5.865054,6.997082,9.848523,7.226453,5.451071,7.2755823,5.332472,6.5336275,6.411693,5.8406787,5.2559147,5.147635,6.1277466,5.582619,5.265254,5.3634877,4.624926,5.850629,5.042991,5.3508997
ASHGA5P027708,5.57895,4.4494185,6.1300983,5.266758,4.7420697,5.19248,5.420551,7.622967,7.6238313,5.3177857,5.149133,4.374869,5.641285,5.070999,4.498883,4.7922735,4.540957,4.46013,4.5725513,4.6167145
ASHGA5P027712,6.377366,5.582619,5.6133904,5.4559364,6.2377715,5.283731,6.2292976,2.8445137,2.6635325,6.133211,5.607183,5.2560797,6.3232255,5.369846,5.3364716,5.5685067,5.182513,4.9592967,5.2657604,5.7086854
ASHGA5P027713,7.2874117,7.0743694,6.3739324,7.055024,6.6884274,7.001276,6.490369,5.030701,4.7767873,7.421913,5.1224055,5.6564918,5.590372,5.0553746,5.552807,4.113889,4.9375854,4.6304064,5.5018706,4.24458
ASHGA5P027718,8.365722,8.084108,8.763218,7.512311,8.154233,7.514483,8.125882,8.792804,8.877859,8.408937,6.374551,6.586106,7.4048805,6.546123,6.1774907,6.821138,6.4096665,6.292929,6.271881,6.778655
ASHGA5P027719,4.2586904,2.4847622,4.205287,5.6469345,6.5592794,5.6027308,6.5408196,8.00053,7.812471,2.6382046,3.5246902,3.7901094,3.4802577,5.5784454,5.0655174,9.159041,6.983236,5.980714,4.9285,8.934903
ASHGA5P027720,6.612787,6.8872185,7.7181463,6.632724,6.742656,6.6054087,6.615308,7.289027,7.3453493,6.781475,5.8404603,6.0074863,6.529444,5.847352,6.0645967,5.8718147,5.571333,6.488981,6.035973,5.6423907
ASHGA5P027723,7.875777,8.01852,7.6612115,7.9504833,7.621207,7.9596734,7.7201557,7.6612115,7.848314,7.8390718,7.7883983,6.975645,7.2513633,7.9254293,6.9238834,6.945355,6.5711017,8.00981,6.854695,6.882939
ASHGA5P027728,9.190239,9.132917,8.1250725,9.211272,9.409121,9.145955,9.431564,7.7081404,7.5789437,9.267308,8.059869,8.419969,9.222808,8.097576,8.243215,8.81217,9.965097,7.163135,8.271955,8.950672
ASHGA5P027729,5.288282,5.185396,5.4716187,4.6764545,5.0704756,4.544092,5.386445,8.198637,8.166845,5.4913864,3.3676457,3.140195,4.246057,3.57584,4.516138,4.636687,4.8179274,5.554372,4.0834675,4.319932
ASHGA5P027744,7.1003337,5.0165014,6.45015,5.1629376,7.140154,4.958322,7.2874117,5.1519184,5.353323,7.1913295,5.0498724,4.184341,7.403974,4.7010674,4.4975452,6.805271,4.284395,3.5484843,4.51365,6.6736217
ASHGA5P027749,10.981938,10.154416,11.054058,10.112623,10.964903,10.053262,10.907006,11.0745,11.098534,10.917013,9.743543,8.909266,10.185488,9.797969,8.569194,9.890893,10.203708,8.913678,8.774185,9.847571
ASHGA5P027767,6.124198,5.2460546,6.705124,3.7785459,4.9049926,4.51365,5.2503495,6.7560763,6.1822267,6.080027,4.752922,4.555576,5.478664,4.789591,3.9359918,5.3147497,4.3018837,5.270138,4.0688887,5.4499726
ASHGA5P027786,5.777457,4.756946,4.9708476,4.116459,6.066855,4.12746,6.0830398,6.202599,5.926962,5.8608947,5.3484635,4.0814185,2.3545516,4.6365356,4.454938,5.8800087,4.494709,5.5371575,4.753583,5.709146
ASHGA5P027793,6.5756445,4.947518,5.555107,3.3238924,6.427867,3.7754478,5.950287,4.177335,4.0466957,6.3081193,5.1755977,5.0148196,5.4382057,4.7772446,4.763037,4.600744,4.243542,4.3225775,4.349639,4.3244967
ASHGA5P027794,5.551853,6.5341144,6.1277466,6.492428,6.1118684,6.528383,6.174373,6.2004967,6.507819,5.6533566,5.6811147,5.4374723,5.4689207,5.543334,5.2374783,4.7741857,5.680436,5.228617,5.115793,5.0075374
ASHGA5P027801,6.9233637,6.092093,6.4761806,5.8098125,6.041442,6.0815935,6.1738734,3.7081573,3.4250069,6.8703613,5.4173417,5.2174883,6.2477794,5.4123034,5.275067,5.094419,4.6555037,5.4041815,5.1217275,5.0309567
ASHGA5P027802,5.957679,4.8110924,5.13704,5.519536,5.205427,5.377044,5.3830733,5.290221,4.8051214,5.8502474,4.717521,4.3565707,6.675105,4.858222,4.4623575,5.3378816,4.727449,4.7846985,4.4766736,5.3537946
ASHGA5P027803,8.845558,5.8225074,8.592366,5.040163,8.884045,5.3116717,8.752772,8.395467,8.502376,8.852492,6.8818636,6.5581417,7.3047156,7.13685,6.1243405,6.7144413,6.53265,5.790779,6.271212,6.758032
ASHGA5P027804,6.963717,5.4374723,7.4392037,5.2508082,6.8031945,4.8093333,6.7127275,6.0456495,5.869073,7.0758734,4.3890924,5.331071,7.14209,4.8909764,4.6030917,6.355049,4.3197656,5.4746003,4.6065207,6.288763
ASHGA5P027805,8.766653,8.259461,6.5814857,8.236379,8.762542,8.184104,8.859053,5.2141714,5.7322974,8.740194,7.783262,6.370731,8.132452,7.808913,6.3006306,7.498439,5.4665513,6.1404667,6.373197,7.7329807
ASHGA5P027809,9.160246,6.411693,8.656089,6.383792,9.093846,6.310274,9.102379,8.694373,8.610149,9.127916,8.354039,6.9626427,9.144689,8.321406,7.013887,9.028752,6.7747455,6.9988008,7.066861,9.089321
ASHGA5P027810,7.8263044,5.9832597,6.631737,6.0150023,8.104718,6.1493073,8.02936,6.6459765,7.0755935,7.799854,7.4051814,6.3747973,8.030395,7.5370116,6.607824,7.873758,6.505959,6.100985,6.514818,7.7066894
ASHGA5P027812,6.6243014,6.3909783,6.8010144,6.1921763,6.4132366,6.114067,6.0621033,6.485244,6.531722,6.577985,5.735744,4.9476233,6.0645967,5.2534027,4.9158797,4.85522,4.5025406,4.5019627,4.9769936,5.0746202
ASHGA5P027814,5.798442,8.419312,7.664965,8.591595,5.4757223,8.633799,5.4737535,7.668906,7.6292906,5.6891937,5.378907,6.8596444,8.26486,4.940893,6.7730703,7.715414,6.0765343,6.9546885,6.8657584,7.8530917
ASHGA5P027819,5.705916,6.177677,5.5056233,6.2002563,5.2802877,6.240333,5.4325624,3.2761257,3.5341237,5.759062,5.117482,5.52728,5.9513645,5.43021,5.3529615,3.9633167,4.8143687,5.398568,5.151464,4.366603
ASHGA5P027824,11.363112,9.835136,11.515212,9.881289,11.449679,9.9940605,11.317333,11.315856,11.261612,11.301196,9.50886,9.224405,11.348098,9.346082,9.485483,11.226628,10.852581,11.038486,9.550115,11.114936
ASHGA5P027828,11.088037,10.857179,11.513887,11.129481,11.337925,11.034845,11.402653,11.321502,11.400157,11.104722,10.369478,9.80675,11.2098875,10.318061,9.359116,10.944498,10.787345,9.200492,9.504107,11.014128
ASHGA5P027837,5.941913,3.7480183,4.7739472,2.7678733,4.988921,2.4420776,4.8425155,4.1230674,4.3897157,5.854939,3.005232,4.1229324,6.9342747,3.2961397,3.599527,6.226847,5.1642694,5.094726,2.4416478,6.251348
ASHGA5P027838,6.873274,5.041014,6.0379844,3.8431377,6.452621,4.0214043,6.531722,4.574571,4.3903623,6.8192854,4.1323028,4.499133,6.9108877,3.7665226,3.5663056,6.3573604,4.3657928,4.713703,3.852315,6.2385545
ASHGA5P027839,5.106747,4.736353,6.998541,4.4660473,3.1060462,4.4015346,3.5630803,6.260119,6.282346,5.2583413,5.2026935,4.66585,5.5443215,4.9954863,4.345772,4.3123574,4.0506325,3.8349752,4.3840623,4.803746
ASHGA5P027855,6.0682373,4.846643,10.182854,4.071649,5.665745,3.399809,5.92595,5.003038,4.950112,6.0065455,5.070999,4.431919,7.630727,3.5990922,2.7503433,6.6738443,3.2947826,2.438255,2.8314328,6.5806227
ASHGA5P027872,3.771258,2.4847622,4.3871403,4.508623,6.0977497,4.1046996,6.0128317,7.0045886,7.2874117,2.6382046,4.775292,3.444018,4.3359723,5.3254504,3.822947,8.263785,6.1901846,4.2135973,3.8221893,8.02996
ASHGA5P027905,4.8778667,5.6386166,5.575816,3.5737402,4.682515,3.2342324,4.4115763,4.804268,4.963288,5.0015855,3.7160053,4.363934,5.511423,3.7782445,4.3204517,4.1328363,4.580324,4.3908424,3.867293,4.196277
ASHGA5P027913,6.7548513,6.175406,6.6746483,5.979357,6.638436,5.953254,6.2938347,5.4798503,5.66874,6.8744984,4.9366226,5.551853,6.2204275,4.6373715,5.052196,5.053266,4.3599496,4.757819,5.1172943,5.075496
ASHGA5P027923,7.061022,6.6243014,7.3806643,6.9124913,6.8983803,6.7187014,6.9079065,7.227916,7.3421326,7.3831553,6.457951,6.234342,7.7507024,6.6654315,6.400445,6.787162,6.6485395,6.6733055,6.419567,6.77577
ASHGA5P027926,5.8740926,4.8400416,5.889234,3.9329016,4.9273458,4.489527,4.9276237,4.413788,4.473704,5.795833,4.030377,4.5753765,5.923036,3.7550535,3.6633127,5.170592,3.7295709,3.8823936,4.130442,5.035891
